Timestamp,Dayahead_price,Solar_profile,Wind_profile
2019-06-28T07:00:00Z,57.51,0.3323,0.0362
2019-06-28T08:00:00Z,60.20,0.442,0.0315
2019-06-28T09:00:00Z,48.82,0.522,0.0324
2019-06-28T10:00:00Z,43.99,0.574,0.035
2019-06-28T11:00:00Z,39.53,0.5902,0.0385
2019-06-28T12:00:00Z,36.75,0.5738,0.0391
2019-06-28T13:00:00Z,34.33,0.5304,0.0399
2019-06-28T14:00:00Z,33.89,0.4532,0.0418
2019-06-28T15:00:00Z,33.91,0.3387,0.0445
2019-06-28T16:00:00Z,34.40,0.2072,0.045
2019-06-28T17:00:00Z,39.04,0.0928,0.0474
2019-06-28T18:00:00Z,53.64,0.0278,0.0495
2019-06-28T19:00:00Z,65.63,0.0026,0.0606
2019-06-28T20:00:00Z,65.00,0,0.0737
2019-06-28T21:00:00Z,54.25,0,0.0817
2019-06-28T22:00:00Z,48.54,0,0.0806
2019-06-28T23:00:00Z,39.05,0,0.0746
2019-06-29T00:00:00Z,35.24,0,0.0694
2019-06-29T01:00:00Z,31.64,0,0.0691
2019-06-29T02:00:00Z,30.26,0.0001,0.0666
2019-06-29T03:00:00Z,29.15,0.0058,0.0674
2019-06-29T04:00:00Z,29.58,0.0433,0.0667
2019-06-29T05:00:00Z,28.79,0.136,0.0551
2019-06-29T06:00:00Z,30.16,0.266,0.03
2019-06-29T07:00:00Z,31.48,0.3955,0.0275
2019-06-29T08:00:00Z,30.11,0.4968,0.0328
2019-06-29T09:00:00Z,30.15,0.5631,0.035
2019-06-29T10:00:00Z,28.07,0.5986,0.033
2019-06-29T11:00:00Z,28.01,0.6035,0.0344
2019-06-29T12:00:00Z,28.01,0.5804,0.0348
2019-06-29T13:00:00Z,25.82,0.5301,0.0338
2019-06-29T14:00:00Z,25.06,0.4494,0.0318
2019-06-29T15:00:00Z,25.19,0.3341,0.0305
2019-06-29T16:00:00Z,26.39,0.2052,0.0305
2019-06-29T17:00:00Z,30.18,0.0908,0.0336
2019-06-29T18:00:00Z,40.00,0.0267,0.045
2019-06-29T19:00:00Z,52.46,0.0023,0.0751
2019-06-29T20:00:00Z,56.23,0,0.1212
2019-06-29T21:00:00Z,49.89,0,0.1621
2019-06-29T22:00:00Z,41.03,0,0.1948
2019-06-29T23:00:00Z,35.61,0,0.2293
2019-06-30T00:00:00Z,30.41,0,0.2573
2019-06-30T01:00:00Z,26.90,0,0.2803
2019-06-30T02:00:00Z,27.39,0,0.3112
2019-06-30T03:00:00Z,24.78,0.0056,0.3331
2019-06-30T04:00:00Z,19.60,0.0423,0.3516
2019-06-30T05:00:00Z,10.16,0.1318,0.327
2019-06-30T06:00:00Z,12.27,0.26,0.2487
2019-06-30T07:00:00Z,14.55,0.384,0.2134
2019-06-30T08:00:00Z,20.67,0.4806,0.2277
2019-06-30T09:00:00Z,17.24,0.5448,0.2719
2019-06-30T10:00:00Z,17.40,0.5781,0.3148
2019-06-30T11:00:00Z,20.10,0.5797,0.3164
2019-06-30T12:00:00Z,33.05,0.5579,0.2957
2019-06-30T13:00:00Z,24.36,0.5081,0.3474
2019-06-30T14:00:00Z,21.72,0.4237,0.3488
2019-06-30T15:00:00Z,25.84,0.304,0.3215
2019-06-30T16:00:00Z,22.50,0.1861,0.3209
2019-06-30T17:00:00Z,20.05,0.0839,0.3293
2019-06-30T18:00:00Z,28.83,0.0265,0.3019
2019-06-30T19:00:00Z,36.63,0.0026,0.2845
2019-06-30T20:00:00Z,37.94,0,0.2772
2019-06-30T21:00:00Z,37.07,0,0.263
2019-06-30T22:00:00Z,43.19,0,0.2346
2019-06-30T23:00:00Z,36.72,0,0.2075
2019-07-01T00:00:00Z,28.98,0,0.2009
2019-07-01T01:00:00Z,26.23,0,0.1904
2019-07-01T02:00:00Z,25.02,0,0.1798
2019-07-01T03:00:00Z,24.87,0.0052,0.1847
2019-07-01T04:00:00Z,25.90,0.0371,0.1879
2019-07-01T05:00:00Z,26.89,0.1009,0.1788
2019-07-01T06:00:00Z,38.30,0.1899,0.1684
2019-07-01T07:00:00Z,51.55,0.2861,0.1989
2019-07-01T08:00:00Z,52.34,0.365,0.2625
2019-07-01T09:00:00Z,41.13,0.4231,0.3232
2019-07-01T10:00:00Z,37.57,0.4646,0.3666
2019-07-01T11:00:00Z,32.85,0.4735,0.417
2019-07-01T12:00:00Z,29.46,0.4433,0.4545
2019-07-01T13:00:00Z,27.41,0.3788,0.4819
2019-07-01T14:00:00Z,27.28,0.3097,0.4851
2019-07-01T15:00:00Z,27.00,0.2323,0.4892
2019-07-01T16:00:00Z,27.60,0.1515,0.4886
2019-07-01T17:00:00Z,28.41,0.0746,0.4789
2019-07-01T18:00:00Z,31.03,0.0246,0.4557
2019-07-01T19:00:00Z,36.49,0.0021,0.4004
2019-07-01T20:00:00Z,36.32,0,0.352
2019-07-01T21:00:00Z,34.93,0,0.3568
2019-07-01T22:00:00Z,38.90,0,0.3658
2019-07-01T23:00:00Z,31.97,0,0.3651
2019-07-02T00:00:00Z,28.90,0,0.364
2019-07-02T01:00:00Z,26.97,0,0.362
2019-07-02T02:00:00Z,25.48,0,0.3577
2019-07-02T03:00:00Z,24.75,0.0048,0.3531
2019-07-02T04:00:00Z,24.91,0.0352,0.3602
2019-07-02T05:00:00Z,26.99,0.1109,0.3673
2019-07-02T06:00:00Z,31.00,0.2184,0.3905
2019-07-02T07:00:00Z,36.12,0.3193,0.3829
2019-07-02T08:00:00Z,36.10,0.3988,0.3749
2019-07-02T09:00:00Z,39.94,0.4503,0.3691
2019-07-02T10:00:00Z,41.50,0.4741,0.3698
2019-07-02T11:00:00Z,41.48,0.4785,0.3681
2019-07-02T12:00:00Z,40.98,0.4705,0.3551
2019-07-02T13:00:00Z,40.10,0.4423,0.3434
2019-07-02T14:00:00Z,38.26,0.3843,0.3385
2019-07-02T15:00:00Z,33.00,0.2912,0.3348
2019-07-02T16:00:00Z,29.96,0.1847,0.3255
2019-07-02T17:00:00Z,33.05,0.0884,0.3124
2019-07-02T18:00:00Z,38.02,0.0277,0.2772
2019-07-02T19:00:00Z,44.00,0.0023,0.2306
2019-07-02T20:00:00Z,52.42,0,0.2125
2019-07-02T21:00:00Z,47.65,0,0.2143
2019-07-02T22:00:00Z,42.14,0,0.2232
2019-07-02T23:00:00Z,37.05,0,0.2332
2019-07-03T00:00:00Z,30.94,0,0.2354
2019-07-03T01:00:00Z,28.07,0,0.235
2019-07-03T02:00:00Z,27.60,0,0.2301
2019-07-03T03:00:00Z,27.33,0.0052,0.2264
2019-07-03T04:00:00Z,27.93,0.0423,0.2075
2019-07-03T05:00:00Z,29.00,0.1278,0.1697
2019-07-03T06:00:00Z,38.22,0.2515,0.1733
2019-07-03T07:00:00Z,47.60,0.3617,0.1996
2019-07-03T08:00:00Z,48.00,0.4307,0.2194
2019-07-03T09:00:00Z,37.53,0.4653,0.2332
2019-07-03T10:00:00Z,33.68,0.479,0.2553
2019-07-03T11:00:00Z,33.40,0.488,0.2622
2019-07-03T12:00:00Z,31.19,0.4803,0.2729
2019-07-03T13:00:00Z,30.14,0.4483,0.28
2019-07-03T14:00:00Z,30.10,0.3927,0.2846
2019-07-03T15:00:00Z,29.98,0.3066,0.276
2019-07-03T16:00:00Z,30.08,0.1948,0.2725
2019-07-03T17:00:00Z,33.00,0.0909,0.2581
2019-07-03T18:00:00Z,36.49,0.0272,0.2377
2019-07-03T19:00:00Z,43.07,0.0023,0.2231
2019-07-03T20:00:00Z,50.69,0,0.2288
2019-07-03T21:00:00Z,41.40,0,0.2468
2019-07-03T22:00:00Z,37.57,0,0.2508
2019-07-03T23:00:00Z,33.41,0,0.2383
2019-07-04T00:00:00Z,29.93,0,0.2254
2019-07-04T01:00:00Z,28.83,0,0.2196
2019-07-04T02:00:00Z,27.98,0,0.2194
2019-07-04T03:00:00Z,28.89,0.0052,0.23
2019-07-04T04:00:00Z,29.42,0.0413,0.23
2019-07-04T05:00:00Z,30.71,0.1297,0.1965
2019-07-04T06:00:00Z,36.70,0.2549,0.1944
2019-07-04T07:00:00Z,44.31,0.3786,0.2119
2019-07-04T08:00:00Z,39.72,0.4715,0.219
2019-07-04T09:00:00Z,34.77,0.5353,0.2277
2019-07-04T10:00:00Z,31.88,0.5651,0.236
2019-07-04T11:00:00Z,30.89,0.5682,0.252
2019-07-04T12:00:00Z,29.97,0.5449,0.2734
2019-07-04T13:00:00Z,29.65,0.4935,0.294
2019-07-04T14:00:00Z,29.53,0.4135,0.2988
2019-07-04T15:00:00Z,29.85,0.3029,0.3031
2019-07-04T16:00:00Z,29.80,0.1854,0.3027
2019-07-04T17:00:00Z,32.98,0.0832,0.3026
2019-07-04T18:00:00Z,36.92,0.0255,0.2913
2019-07-04T19:00:00Z,43.58,0.0018,0.2807
2019-07-04T20:00:00Z,44.98,0,0.2782
2019-07-04T21:00:00Z,39.90,0,0.2923
2019-07-04T22:00:00Z,39.06,0,0.2922
2019-07-04T23:00:00Z,34.90,0,0.2901
2019-07-05T00:00:00Z,29.80,0,0.299
2019-07-05T01:00:00Z,29.00,0,0.2923
2019-07-05T02:00:00Z,27.80,0,0.2841
2019-07-05T03:00:00Z,27.64,0.0034,0.2783
2019-07-05T04:00:00Z,27.90,0.0283,0.2686
2019-07-05T05:00:00Z,29.08,0.0818,0.254
2019-07-05T06:00:00Z,34.62,0.1577,0.2443
2019-07-05T07:00:00Z,42.89,0.2358,0.2564
2019-07-05T08:00:00Z,45.92,0.3076,0.2762
2019-07-05T09:00:00Z,43.40,0.3785,0.2928
2019-07-05T10:00:00Z,38.00,0.4357,0.319
2019-07-05T11:00:00Z,36.60,0.4553,0.3252
2019-07-05T12:00:00Z,33.02,0.447,0.3279
2019-07-05T13:00:00Z,31.05,0.4116,0.3316
2019-07-05T14:00:00Z,29.68,0.3472,0.3152
2019-07-05T15:00:00Z,29.23,0.2689,0.2769
2019-07-05T16:00:00Z,30.40,0.1707,0.23
2019-07-05T17:00:00Z,32.97,0.0813,0.1861
2019-07-05T18:00:00Z,35.35,0.024,0.1409
2019-07-05T19:00:00Z,40.15,0.0017,0.1132
2019-07-05T20:00:00Z,45.86,0,0.0946
2019-07-05T21:00:00Z,45.75,0,0.0852
2019-07-05T22:00:00Z,42.07,0,0.0795
2019-07-05T23:00:00Z,38.09,0,0.0717
2019-07-06T00:00:00Z,37.97,0,0.0688
2019-07-06T01:00:00Z,34.10,0,0.0754
2019-07-06T02:00:00Z,30.99,0,0.0982
2019-07-06T03:00:00Z,30.52,0.004,0.1316
2019-07-06T04:00:00Z,30.00,0.033,0.1567
2019-07-06T05:00:00Z,29.23,0.1028,0.1633
2019-07-06T06:00:00Z,29.21,0.206,0.1668
2019-07-06T07:00:00Z,29.74,0.314,0.2046
2019-07-06T08:00:00Z,31.05,0.3961,0.2679
2019-07-06T09:00:00Z,31.25,0.4391,0.3339
2019-07-06T10:00:00Z,30.68,0.4528,0.3742
2019-07-06T11:00:00Z,29.47,0.4364,0.4083
2019-07-06T12:00:00Z,28.43,0.3931,0.4343
2019-07-06T13:00:00Z,28.07,0.3262,0.4586
2019-07-06T14:00:00Z,27.70,0.2472,0.4635
2019-07-06T15:00:00Z,27.16,0.1724,0.4492
2019-07-06T16:00:00Z,27.70,0.113,0.4499
2019-07-06T17:00:00Z,29.95,0.0604,0.4358
2019-07-06T18:00:00Z,30.73,0.0196,0.4247
2019-07-06T19:00:00Z,34.90,0.0012,0.4095
2019-07-06T20:00:00Z,39.90,0,0.3806
2019-07-06T21:00:00Z,37.40,0,0.3598
2019-07-06T22:00:00Z,49.51,0,0.3548
2019-07-06T23:00:00Z,40.00,0,0.3435
2019-07-07T00:00:00Z,47.34,0,0.3422
2019-07-07T01:00:00Z,37.42,0,0.3377
2019-07-07T02:00:00Z,29.00,0,0.3259
2019-07-07T03:00:00Z,24.27,0.0037,0.3277
2019-07-07T04:00:00Z,24.10,0.0284,0.3136
2019-07-07T05:00:00Z,25.21,0.0727,0.3001
2019-07-07T06:00:00Z,26.46,0.1289,0.3126
2019-07-07T07:00:00Z,26.70,0.1784,0.3228
2019-07-07T08:00:00Z,27.78,0.2214,0.3331
2019-07-07T09:00:00Z,28.93,0.2678,0.3455
2019-07-07T10:00:00Z,29.53,0.3106,0.3594
2019-07-07T11:00:00Z,29.00,0.3392,0.373
2019-07-07T12:00:00Z,27.06,0.3551,0.3865
2019-07-07T13:00:00Z,26.85,0.3358,0.3912
2019-07-07T14:00:00Z,25.00,0.292,0.4029
2019-07-07T15:00:00Z,26.12,0.2232,0.4057
2019-07-07T16:00:00Z,26.60,0.1413,0.3761
2019-07-07T17:00:00Z,29.10,0.071,0.3431
2019-07-07T18:00:00Z,29.20,0.0228,0.28
2019-07-07T19:00:00Z,31.47,0.0016,0.229
2019-07-07T20:00:00Z,32.25,0,0.2066
2019-07-07T21:00:00Z,33.06,0,0.2087
2019-07-07T22:00:00Z,37.02,0,0.2111
2019-07-07T23:00:00Z,33.02,0,0.2145
2019-07-08T00:00:00Z,34.93,0,0.2028
2019-07-08T01:00:00Z,30.11,0,0.2007
2019-07-08T02:00:00Z,29.55,0,0.2021
2019-07-08T03:00:00Z,30.28,0.0039,0.2053
2019-07-08T04:00:00Z,30.04,0.0327,0.1952
2019-07-08T05:00:00Z,30.02,0.0977,0.176
2019-07-08T06:00:00Z,34.76,0.188,0.1877
2019-07-08T07:00:00Z,39.06,0.2726,0.2165
2019-07-08T08:00:00Z,39.99,0.3184,0.2395
2019-07-08T09:00:00Z,38.59,0.3322,0.256
2019-07-08T10:00:00Z,37.29,0.3438,0.2648
2019-07-08T11:00:00Z,39.94,0.3488,0.2646
2019-07-08T12:00:00Z,38.68,0.3345,0.2637
2019-07-08T13:00:00Z,35.09,0.3082,0.2639
2019-07-08T14:00:00Z,33.48,0.2627,0.2692
2019-07-08T15:00:00Z,33.76,0.1987,0.2622
2019-07-08T16:00:00Z,34.47,0.1289,0.2585
2019-07-08T17:00:00Z,34.92,0.0655,0.2412
2019-07-08T18:00:00Z,38.00,0.021,0.2112
2019-07-08T19:00:00Z,42.90,0.0013,0.1937
2019-07-08T20:00:00Z,38.35,0,0.1892
2019-07-08T21:00:00Z,37.93,0,0.2001
2019-07-08T22:00:00Z,39.43,0,0.2079
2019-07-08T23:00:00Z,34.63,0,0.2155
2019-07-09T00:00:00Z,31.56,0,0.2162
2019-07-09T01:00:00Z,30.19,0,0.2148
2019-07-09T02:00:00Z,29.81,0,0.2036
2019-07-09T03:00:00Z,29.48,0.0037,0.1927
2019-07-09T04:00:00Z,30.19,0.0322,0.173
2019-07-09T05:00:00Z,30.55,0.0918,0.1618
2019-07-09T06:00:00Z,36.16,0.177,0.1671
2019-07-09T07:00:00Z,43.95,0.2645,0.1792
2019-07-09T08:00:00Z,44.06,0.3268,0.1956
2019-07-09T09:00:00Z,41.09,0.357,0.2086
2019-07-09T10:00:00Z,38.17,0.3676,0.2175
2019-07-09T11:00:00Z,38.04,0.3808,0.2243
2019-07-09T12:00:00Z,37.06,0.3741,0.2334
2019-07-09T13:00:00Z,35.15,0.3499,0.249
2019-07-09T14:00:00Z,34.75,0.3102,0.2597
2019-07-09T15:00:00Z,34.24,0.2474,0.2596
2019-07-09T16:00:00Z,34.74,0.1654,0.2419
2019-07-09T17:00:00Z,36.71,0.082,0.2226
2019-07-09T18:00:00Z,40.34,0.0252,0.1873
2019-07-09T19:00:00Z,47.00,0.0018,0.1613
2019-07-09T20:00:00Z,47.90,0,0.1594
2019-07-09T21:00:00Z,45.99,0,0.1676
2019-07-09T22:00:00Z,43.88,0,0.17
2019-07-09T23:00:00Z,36.66,0,0.1607
2019-07-10T00:00:00Z,35.91,0,0.1491
2019-07-10T01:00:00Z,33.54,0,0.1382
2019-07-10T02:00:00Z,32.98,0,0.1214
2019-07-10T03:00:00Z,32.92,0.0042,0.1066
2019-07-10T04:00:00Z,33.30,0.0379,0.0901
2019-07-10T05:00:00Z,33.38,0.1166,0.0639
2019-07-10T06:00:00Z,41.80,0.2293,0.056
2019-07-10T07:00:00Z,49.45,0.329,0.068
2019-07-10T08:00:00Z,48.80,0.4112,0.0718
2019-07-10T09:00:00Z,43.99,0.4878,0.0759
2019-07-10T10:00:00Z,41.34,0.5398,0.0859
2019-07-10T11:00:00Z,42.13,0.5554,0.1002
2019-07-10T12:00:00Z,39.16,0.5334,0.1108
2019-07-10T13:00:00Z,37.32,0.4779,0.1202
2019-07-10T14:00:00Z,36.99,0.3997,0.132
2019-07-10T15:00:00Z,37.05,0.2962,0.1397
2019-07-10T16:00:00Z,38.84,0.1785,0.1409
2019-07-10T17:00:00Z,44.08,0.0799,0.1269
2019-07-10T18:00:00Z,48.95,0.0225,0.1054
2019-07-10T19:00:00Z,53.19,0.0011,0.0868
2019-07-10T20:00:00Z,51.47,0,0.0834
2019-07-10T21:00:00Z,48.06,0,0.0795
2019-07-10T22:00:00Z,47.73,0,0.0761
2019-07-10T23:00:00Z,42.65,0,0.0712
2019-07-11T00:00:00Z,36.52,0,0.0667
2019-07-11T01:00:00Z,35.99,0,0.0583
2019-07-11T02:00:00Z,35.12,0,0.0533
2019-07-11T03:00:00Z,34.88,0.0029,0.0513
2019-07-11T04:00:00Z,34.86,0.0241,0.0436
2019-07-11T05:00:00Z,35.90,0.0718,0.031
2019-07-11T06:00:00Z,42.34,0.1343,0.0254
2019-07-11T07:00:00Z,50.77,0.1978,0.0246
2019-07-11T08:00:00Z,51.73,0.2455,0.0266
2019-07-11T09:00:00Z,52.84,0.2783,0.0344
2019-07-11T10:00:00Z,51.78,0.2834,0.0396
2019-07-11T11:00:00Z,53.99,0.2774,0.0441
2019-07-11T12:00:00Z,51.42,0.2604,0.046
2019-07-11T13:00:00Z,50.00,0.224,0.0478
2019-07-11T14:00:00Z,46.65,0.1789,0.0487
2019-07-11T15:00:00Z,45.51,0.1341,0.0496
2019-07-11T16:00:00Z,46.00,0.0892,0.0463
2019-07-11T17:00:00Z,49.72,0.0468,0.0419
2019-07-11T18:00:00Z,52.28,0.0138,0.0378
2019-07-11T19:00:00Z,53.34,0.0007,0.0377
2019-07-11T20:00:00Z,51.71,0,0.044
2019-07-11T21:00:00Z,48.90,0,0.0509
2019-07-11T22:00:00Z,47.76,0,0.062
2019-07-11T23:00:00Z,40.17,0,0.0668
2019-07-12T00:00:00Z,38.94,0,0.0621
2019-07-12T01:00:00Z,37.89,0,0.0552
2019-07-12T02:00:00Z,37.38,0,0.0482
2019-07-12T03:00:00Z,37.20,0.0019,0.0403
2019-07-12T04:00:00Z,37.45,0.0211,0.0347
2019-07-12T05:00:00Z,37.71,0.0697,0.0292
2019-07-12T06:00:00Z,42.97,0.1347,0.0234
2019-07-12T07:00:00Z,53.73,0.2066,0.0238
2019-07-12T08:00:00Z,58.30,0.2652,0.0284
2019-07-12T09:00:00Z,56.77,0.3019,0.0357
2019-07-12T10:00:00Z,52.40,0.3325,0.0503
2019-07-12T11:00:00Z,50.97,0.347,0.0691
2019-07-12T12:00:00Z,44.54,0.3238,0.0977
2019-07-12T13:00:00Z,41.73,0.2813,0.1232
2019-07-12T14:00:00Z,40.73,0.225,0.1275
2019-07-12T15:00:00Z,38.00,0.1753,0.1394
2019-07-12T16:00:00Z,38.64,0.107,0.1347
2019-07-12T17:00:00Z,41.89,0.0526,0.1174
2019-07-12T18:00:00Z,50.81,0.015,0.1063
2019-07-12T19:00:00Z,53.84,0.0008,0.1001
2019-07-12T20:00:00Z,53.81,0,0.1034
2019-07-12T21:00:00Z,48.21,0,0.1255
2019-07-12T22:00:00Z,43.88,0,0.1423
2019-07-12T23:00:00Z,41.42,0,0.1448
2019-07-13T00:00:00Z,41.05,0,0.1486
2019-07-13T01:00:00Z,38.38,0,0.1448
2019-07-13T02:00:00Z,36.87,0,0.1477
2019-07-13T03:00:00Z,36.14,0.0023,0.1593
2019-07-13T04:00:00Z,37.08,0.0181,0.1597
2019-07-13T05:00:00Z,35.38,0.0552,0.1534
2019-07-13T06:00:00Z,36.10,0.106,0.1422
2019-07-13T07:00:00Z,37.79,0.1626,0.1434
2019-07-13T08:00:00Z,38.46,0.2137,0.1456
2019-07-13T09:00:00Z,39.83,0.2553,0.1508
2019-07-13T10:00:00Z,39.82,0.2903,0.1533
2019-07-13T11:00:00Z,39.00,0.3208,0.1576
2019-07-13T12:00:00Z,37.87,0.3278,0.1679
2019-07-13T13:00:00Z,34.70,0.3122,0.1967
2019-07-13T14:00:00Z,33.94,0.267,0.2183
2019-07-13T15:00:00Z,33.51,0.2013,0.2272
2019-07-13T16:00:00Z,33.56,0.1291,0.2358
2019-07-13T17:00:00Z,34.71,0.0599,0.2279
2019-07-13T18:00:00Z,36.91,0.0169,0.2094
2019-07-13T19:00:00Z,37.98,0.0008,0.1857
2019-07-13T20:00:00Z,37.79,0,0.1636
2019-07-13T21:00:00Z,37.72,0,0.1564
2019-07-13T22:00:00Z,41.20,0,0.145
2019-07-13T23:00:00Z,38.17,0,0.1377
2019-07-14T00:00:00Z,35.85,0,0.1415
2019-07-14T01:00:00Z,35.04,0,0.1489
2019-07-14T02:00:00Z,33.77,0,0.1462
2019-07-14T03:00:00Z,32.69,0.0021,0.1417
2019-07-14T04:00:00Z,32.15,0.0192,0.129
2019-07-14T05:00:00Z,32.14,0.0584,0.1125
2019-07-14T06:00:00Z,32.31,0.1132,0.0994
2019-07-14T07:00:00Z,36.41,0.1742,0.0884
2019-07-14T08:00:00Z,37.24,0.224,0.0752
2019-07-14T09:00:00Z,38.00,0.2646,0.0679
2019-07-14T10:00:00Z,38.68,0.2927,0.0698
2019-07-14T11:00:00Z,40.00,0.3046,0.0767
2019-07-14T12:00:00Z,36.43,0.3016,0.0917
2019-07-14T13:00:00Z,34.04,0.2785,0.1079
2019-07-14T14:00:00Z,33.71,0.2411,0.1236
2019-07-14T15:00:00Z,32.04,0.1756,0.1386
2019-07-14T16:00:00Z,34.01,0.1141,0.1534
2019-07-14T17:00:00Z,37.97,0.0566,0.155
2019-07-14T18:00:00Z,39.37,0.0149,0.153
2019-07-14T19:00:00Z,40.96,0.0005,0.1467
2019-07-14T20:00:00Z,40.85,0,0.1406
2019-07-14T21:00:00Z,39.72,0,0.1347
2019-07-14T22:00:00Z,43.72,0,0.121
2019-07-14T23:00:00Z,39.11,0,0.1074
2019-07-15T00:00:00Z,37.80,0,0.1019
2019-07-15T01:00:00Z,36.47,0,0.1074
2019-07-15T02:00:00Z,36.36,0,0.1137
2019-07-15T03:00:00Z,34.91,0.0021,0.1136
2019-07-15T04:00:00Z,34.73,0.0204,0.1131
2019-07-15T05:00:00Z,36.75,0.0638,0.1073
2019-07-15T06:00:00Z,44.40,0.1291,0.1101
2019-07-15T07:00:00Z,49.78,0.2004,0.1207
2019-07-15T08:00:00Z,50.06,0.2559,0.1346
2019-07-15T09:00:00Z,47.94,0.2926,0.1463
2019-07-15T10:00:00Z,46.20,0.3109,0.1593
2019-07-15T11:00:00Z,45.30,0.3236,0.1795
2019-07-15T12:00:00Z,44.00,0.3268,0.1995
2019-07-15T13:00:00Z,41.00,0.3122,0.215
2019-07-15T14:00:00Z,39.19,0.28,0.224
2019-07-15T15:00:00Z,39.03,0.2223,0.2314
2019-07-15T16:00:00Z,38.49,0.1448,0.2413
2019-07-15T17:00:00Z,39.02,0.0707,0.2536
2019-07-15T18:00:00Z,42.56,0.0196,0.2502
2019-07-15T19:00:00Z,45.94,0.0009,0.2431
2019-07-15T20:00:00Z,44.08,0,0.2432
2019-07-15T21:00:00Z,43.44,0,0.2342
2019-07-15T22:00:00Z,44.60,0,0.2173
2019-07-15T23:00:00Z,38.47,0,0.2045
2019-07-16T00:00:00Z,38.04,0,0.2004
2019-07-16T01:00:00Z,36.27,0,0.2056
2019-07-16T02:00:00Z,34.93,0,0.2034
2019-07-16T03:00:00Z,33.89,0.0018,0.2076
2019-07-16T04:00:00Z,33.13,0.0233,0.2037
2019-07-16T05:00:00Z,35.11,0.0759,0.1982
2019-07-16T06:00:00Z,39.21,0.1523,0.2039
2019-07-16T07:00:00Z,46.95,0.2308,0.2166
2019-07-16T08:00:00Z,49.14,0.3009,0.2205
2019-07-16T09:00:00Z,47.95,0.3575,0.2237
2019-07-16T10:00:00Z,47.13,0.3993,0.2222
2019-07-16T11:00:00Z,46.92,0.4286,0.2242
2019-07-16T12:00:00Z,42.07,0.4373,0.2286
2019-07-16T13:00:00Z,39.90,0.4098,0.2276
2019-07-16T14:00:00Z,39.46,0.3499,0.2174
2019-07-16T15:00:00Z,39.04,0.268,0.207
2019-07-16T16:00:00Z,39.30,0.168,0.1995
2019-07-16T17:00:00Z,45.38,0.0766,0.1877
2019-07-16T18:00:00Z,48.81,0.02,0.1645
2019-07-16T19:00:00Z,52.64,0.001,0.1495
2019-07-16T20:00:00Z,51.96,0,0.1504
2019-07-16T21:00:00Z,49.19,0,0.1487
2019-07-16T22:00:00Z,49.00,0,0.1394
2019-07-16T23:00:00Z,45.19,0,0.1239
2019-07-17T00:00:00Z,40.02,0,0.1011
2019-07-17T01:00:00Z,38.87,0,0.0828
2019-07-17T02:00:00Z,38.12,0,0.0668
2019-07-17T03:00:00Z,37.28,0.0024,0.0512
2019-07-17T04:00:00Z,37.90,0.0268,0.0386
2019-07-17T05:00:00Z,39.10,0.0876,0.0228
2019-07-17T06:00:00Z,44.03,0.1778,0.0136
2019-07-17T07:00:00Z,53.78,0.2757,0.0095
2019-07-17T08:00:00Z,54.68,0.361,0.008
2019-07-17T09:00:00Z,50.23,0.4317,0.009
2019-07-17T10:00:00Z,48.78,0.474,0.0103
2019-07-17T11:00:00Z,47.70,0.4781,0.0134
2019-07-17T12:00:00Z,45.00,0.4634,0.016
2019-07-17T13:00:00Z,43.14,0.4297,0.0165
2019-07-17T14:00:00Z,40.52,0.376,0.0158
2019-07-17T15:00:00Z,40.55,0.2881,0.0168
2019-07-17T16:00:00Z,41.60,0.184,0.0196
2019-07-17T17:00:00Z,48.00,0.0856,0.0229
2019-07-17T18:00:00Z,52.00,0.0237,0.0236
2019-07-17T19:00:00Z,54.01,0.0011,0.0263
2019-07-17T20:00:00Z,54.82,0,0.0325
2019-07-17T21:00:00Z,53.88,0,0.036
2019-07-17T22:00:00Z,50.64,0,0.0367
2019-07-17T23:00:00Z,45.90,0,0.0361
2019-07-18T00:00:00Z,40.47,0,0.0346
2019-07-18T01:00:00Z,39.00,0,0.0364
2019-07-18T02:00:00Z,36.01,0,0.0421
2019-07-18T03:00:00Z,34.33,0.0028,0.0518
2019-07-18T04:00:00Z,32.57,0.035,0.0562
2019-07-18T05:00:00Z,33.52,0.1124,0.0494
2019-07-18T06:00:00Z,41.19,0.2183,0.0372
2019-07-18T07:00:00Z,49.47,0.3338,0.0324
2019-07-18T08:00:00Z,48.96,0.4358,0.0373
2019-07-18T09:00:00Z,47.50,0.4953,0.0469
2019-07-18T10:00:00Z,44.91,0.5114,0.0614
2019-07-18T11:00:00Z,43.49,0.5008,0.0828
2019-07-18T12:00:00Z,40.41,0.4648,0.0827
2019-07-18T13:00:00Z,39.25,0.4125,0.0829
2019-07-18T14:00:00Z,38.99,0.3365,0.0832
2019-07-18T15:00:00Z,39.72,0.2418,0.0856
2019-07-18T16:00:00Z,39.21,0.1455,0.0924
2019-07-18T17:00:00Z,47.72,0.0645,0.0807
2019-07-18T18:00:00Z,49.84,0.0163,0.0644
2019-07-18T19:00:00Z,54.50,0.0006,0.0639
2019-07-18T20:00:00Z,53.62,0,0.0803
2019-07-18T21:00:00Z,49.16,0,0.094
2019-07-18T22:00:00Z,48.01,0,0.0908
2019-07-18T23:00:00Z,43.73,0,0.085
2019-07-19T00:00:00Z,37.86,0,0.0833
2019-07-19T01:00:00Z,35.87,0,0.0875
2019-07-19T02:00:00Z,35.35,0,0.0879
